"InternalHPID","SignatureHPID","UPRN","Price","PricePerSquareMetre","LandRegistryTransactionDate","SquareMetreSource","IndexedPrice","IndexedPricePerSquareMetre","LandRegistryPropertyType","SquareMetreSourcePropertyType","NewBuildFlag","Tenure","CouncilTaxBand","LocalAuthorityCode","SignatureHPIDCentroid_x","SignatureHPIDCentroid_y",
"d868b6b0-a447-57d7-bce8-6360d8454ad9","5a1e430f-8c83-aebe-9a45-55882b8a7a6b","95513396","660000","12941.176470588236","2015-02-20","Epc Domestic","811520.89","15912.17","F","Flat","Y","L","E","E09000001","532413.99","181650.495",
"dd27c701-4913-56fc-a2f1-b9cdeee30fbc","b0e6673b-5fe0-61c4-01a3-6239f439b883","95514800","798000","15960","2018-09-17","Epc Domestic","931994.13","18639.88","F","Flat","Y","L","F","E09000001","532018.741","181688.305",
"20d64b3e-d423-50a9-6de1-e67dc37b1a11","ddd5cdb5-54fa-e1b7-6403-5bcfb2e3adb9","95512427","1350000","16463.414634146342","2013-10-30","Epc Domestic","2394181.54","29197.34","F","Flat","Y","L","G","E09000001","532578.069","181832.751",
"a5c1ed7f-73d3-88da-548a-c9a4d0d94120","43c013a9-73bd-f13d-9c65-d608dbb72a99","200000070987","370000","10000","2010-04-06","Epc Domestic","754667.45","20396.42","F","Flat","N","L","","E09000001","531211.8","181508.48",
"0d4582d9-c361-cac3-2044-8ae18ec3bd07","05d0e8fe-af68-ed9d-5bd6-63e3d3a86f58","200000073085","281100","10411.111111111111","2012-06-07","Epc Domestic","484569.56","17947.02","F","Flat","N","L","C","E09000001","532372.2845000001","181984.0035",
"3a63aa62-0d37-f0d4-b9f1-41f4d91fb082","53e5e395-6aa1-90b3-315e-147145583352","200000069987","248000","3815.3846153846152","2001-05-23","Epc Domestic","1036767.52","15950.27","F","Flat","Y","L","E","E09000001","533357.156","181644.669",
"edbe9d19-6548-5e5f-3e8d-145aaaf36460","dc184a6c-aed5-5d14-972b-5c801b526f22","6196254","2597000","","2013-10-31","VOA","4607916.84","","O","","N","F","","E09000001","533522.506","181661.469",
"42513910-6f7b-f875-1128-bce84dafe3e7","d57b737b-0539-f274-4fb3-8f999ae6dfcc","200000072838","177500","2689.3939393939395","1999-12-10","Epc Domestic","979475.26","14840.53","F","Flat","N","L","E","E09000001","532358.6555","181951.506",
"ca777d42-b27d-e2b4-14d8-f89f489787d6","1cf2224c-2a9d-8985-7fc9-68b284f78a1d","95506485","823912","11604.394366197183","2021-11-29","Epc Domestic","976002","13746.51","O","Flat","N","L","F","E09000001","531355.569","181076.356",
"129154dd-660a-da43-5ded-de74faef416a","3fbb0cb3-0243-638d-a11b-ea106545059d","200000070553","490000","5833.333333333333","2009-05-28","Epc Domestic","1225636.44","14590.91","F","Flat","N","L","G","E09000001","532216.651","180812.792",
"fdcb4e72-c120-f7b4-8cac-ac08ac2aeab6","9f2b3b45-07fa-be45-a873-f6490ff0d11c","100020000993","304000","2451.6129032258063","1998-08-28","Epc Domestic","1905962.88","15370.67","F","Flat","Y","L","G","E09000001","531821.542","181165.337",
"16f104fa-24be-8728-978a-8dca9e05e231","6cc08197-2600-de98-25a4-56b147fd918c","95510814","540000","12272.727272727272","2011-12-23","Epc Domestic","1017254.8","23119.43","F","Flat","Y","L","E","E09000001","532388.358","181865.999",
"3a6d4fb8-3804-7d9e-48b4-f5705166ce9d","99d24e6e-898a-c93f-e1af-9c76d8a4ba42","200000072752","238000","3305.5555555555557","2000-04-20","Epc Domestic","1214469.77","16867.64","F","Flat","N","L","E","E09000001","532542.227","181717.327",
"fb8dd884-8b2d-5dab-bacc-c54780f216c6","d1a6d4d1-c9cc-3834-aab2-3e1347d5b31e","100020000934","236250","4921.875","2014-03-03","Epc Domestic","337494.17","7031.13","F","Flat","N","L","F","E09000001","532055.2815","181489.4545",
"a41039a1-cdc6-de9d-eb8a-64cadd089d5f","5ef7748a-0dbb-0dcd-1589-b3fa2c2e8a4f","95505537","865000","13515.625","2021-06-10","Epc Domestic","1045655.56","16338.37","F","Flat","N","L","","E09000001","531405.569","180931.619",
"54ee37a2-702a-88ca-31c7-561e33cc034c","d57b737b-0539-f274-4fb3-8f999ae6dfcc","200000072880","750000","11538.461538461539","2018-01-12","Epc Domestic","874062.49","13447.12","F","Flat","N","L","E","E09000001","532358.6555","181951.506",
"79e5f5b0-5582-c3bd-4111-a7d819bb86be","ede8c8cf-8266-9319-af66-5af05869cc3f","95506479","479950","7999.166666666667","2010-06-21","Epc Domestic","1047909.09","17465.15","F","Flat","N","L","F","E09000001","531286.119","181443.88",
"31380505-9eab-b6e9-0539-3f9249cce3ed","3fbb0cb3-0243-638d-a11b-ea106545059d","200000070551","1275000","17957.74647887324","2015-08-20","Epc Domestic","1568419.28","22090.41","F","Flat","N","L","G","E09000001","532216.651","180812.792",
"b9639ec6-c2d1-23bf-5b6a-c3373cf0c2e4","1cf2224c-2a9d-8985-7fc9-68b284f78a1d","95506484","430000","10238.095238095239","2012-06-29","Epc Domestic","741248.34","17648.77","F","Flat","Y","L","E","E09000001","531355.569","181076.356",
"07af9c75-7701-065c-a9b1-615a585d158c","a8e903c0-0d92-ef88-7b49-cdc5ef7ffb60","200000069975","442500","9218.75","2007-11-09","Epc Domestic","916864.03","19101.33","F","House","N","L","E","E09000001","533333.253","181622.571",
"986e269f-ab34-d94d-7fa0-8a29d0a35add","5a1e430f-8c83-aebe-9a45-55882b8a7a6b","95513446","1230000","13820.224719101123","2014-11-28","Epc Domestic","1508177.2","16945.81","F","Flat","Y","L","G","E09000001","532413.99","181650.495",
"d423698b-f939-3786-3320-038af6ee9ca8","d57b737b-0539-f274-4fb3-8f999ae6dfcc","200000072936","499950","7041.549295774648","2012-04-25","Epc Domestic","891705.76","12559.24","F","Flat","N","L","E","E09000001","532358.6555","181951.506",
"c0fe0a50-bd3d-3fc6-b39f-164e2c71f155","b6e5ae59-afdd-9676-3cda-e90d91818b22","200000075080","120000","3428.5714285714284","1999-02-01","Epc Domestic","681215.38","19463.3","F","Flat","N","L","","E09000001","531230.431","181211.494",
"39decb5f-5f89-9eb7-200e-c0b89c0db4ea","d4bff3b3-d577-72ac-8f56-53971afaf616","100022934378","5000000","474.78871902003607","2017-01-31","Epc Non Domestic","5703561.04","541.6","O","Office","N","L","","E09000001","532348.491","181376.809",
"ec08dc14-67ec-0ef1-8315-caf0f228a14c","78faad8a-6a9a-11f2-8982-ca0ff12d02c1","100020000038","122500","2663.0434782608695","1998-01-06","Epc Domestic","920185.13","20004.02","F","Flat","Y","L","E","E09000001","532060.797","181674.0385",
"3489ed59-de26-7f75-3200-340544011b75","b6e5ae59-afdd-9676-3cda-e90d91818b22","200000075085","145000","3536.5853658536585","1999-11-05","Epc Domestic","773523.35","18866.42","F","Flat","N","L","","E09000001","531230.431","181211.494",
"2b799983-1388-db9c-0710-783d36383c48","0ca8b461-92bf-a850-bf6f-0846f77fed01","200000073180","168000","4421.0526315789475","2002-04-26","Epc Domestic","639571.74","16830.84","F","Flat","N","L","D","E09000001","532203.694","181904.756",
"1d5737a9-73ae-f818-0721-e534ddbd49ee","0b3e44b1-5498-8f7a-256f-ab872e494c35","200000069217","92000","2090.909090909091","1996-10-24","Epc Domestic","868459.33","19737.71","F","Flat","N","L","D","E09000001","532249.482","180805.924",
"376c9a60-d3a2-168c-fa50-16ea165bf372","9234414c-e6a8-599d-71b5-0e7b1abf8d2a","200000073456","887500","12326.388888888889","2015-03-30","Epc Domestic","1081755.2","15024.38","F","Flat","N","L","E","E09000001","532297.846","181811.646",
"e208fbfd-73b9-8ab0-7153-5f323a1484a7","23ecee25-6ca0-460c-ffbf-4d72fdb732e0","100020000558","215000","3909.090909090909","2006-08-08","Epc Domestic","560297.06","10187.22","F","Flat","N","L","E","E09000001","532215.0329999999","182005.76966666666",
"d3834c84-5f67-2d56-4c7b-887f7b3260f7","bbe90362-c5de-e8c9-875e-5618ed7ca3a8","95514532","762000","14941.176470588236","2017-10-02","Epc Domestic","870080.6","17060.4","F","Flat","Y","L","F","E09000001","532043.744","181644.815",
"0d7329bf-48c4-9807-3764-ef882f4bda84","3fbb0cb3-0243-638d-a11b-ea106545059d","200000070444","135500","3079.5454545454545","1999-12-15","Epc Domestic","747712.1","16993.46","F","Flat","N","L","F","E09000001","532216.651","180812.792",
"827602a0-0b95-2a12-f0f5-095fa7acfde8","9234414c-e6a8-599d-71b5-0e7b1abf8d2a","200000073586","97500","1710.5263157894738","1997-03-03","Epc Domestic","847259.97","14864.21","F","Flat","Y","L","E","E09000001","532297.846","181811.646",
"5bf8fa31-836b-3432-3438-584e4b70a2e0","99580795-0476-9831-5fa8-3ba3920459ff","95515922","1300000","14285.714285714286","2021-12-21","Epc Domestic","1516742.86","16667.5","F","Maisonette","N","L","F","E09000001","531158.805","181383.042",
"e3507c2a-33df-9943-36e9-2b71d214b4c6","10516257-277d-5867-6379-e18f62ee630e","95500613","340000","8717.948717948719","2007-08-16","Epc Domestic","670236.19","17185.54","F","Flat","N","L","E","E09000001","533516.1655","180875.65899999999",
"130c419c-66ce-daa9-dc10-5b589d5870a3","c0d8c729-dc7c-38e1-0a0e-9daaa7349be3","200000074214","315000","4632.35294117647","2005-12-22","Epc Domestic","866190.56","12738.1","F","Maisonette","N","L","E","E09000001","532542.227","181717.327",
"55ecef31-b751-e60c-b459-deb4e75222f6","86462ce8-63a2-4d54-9235-95c689fa01b3","100020000215","560000","6222.222222222223","2012-08-17","Epc Domestic","1055579.7","11728.66","F","Flat","N","L","F","E09000001","532216.853","181992.42",
"71435a0e-bd33-eacb-2714-c1af0cd1c0be","ddd5cdb5-54fa-e1b7-6403-5bcfb2e3adb9","95512331","500000","12195.121951219513","2013-09-19","Epc Domestic","883023.59","21537.16","F","Flat","Y","L","E","E09000001","532578.069","181832.751",
"495fdb58-b549-3905-9c44-ac3a318dbf7b","df7c7b56-c365-2ecd-ff1b-e5fa90c187f5","95500451","690000","10147.058823529413","2019-10-07","Epc Domestic","786832.71","11571.07","F","Flat","N","L","F","E09000001","532110.668","181638.855",
"df7116fc-dbb3-0dfe-495d-fc62e71d1e44","53e5e395-6aa1-90b3-315e-147145583352","200000069991","309000","4291.666666666667","2001-05-23","Epc Domestic","1291778.88","17941.37","F","Flat","Y","L","E","E09000001","533357.156","181644.669",
"53008fdf-902a-124c-e789-3de265aa7192","78aad33f-ff58-226d-8d96-0def902b16ec","95511894","840000","10120.481927710844","2021-01-12","Epc Domestic","1036340.81","12486.03","F","Flat","N","L","F","E09000001","531323.056","181225.969",
"d7d13896-805a-2645-4327-89432507825e","89717633-8860-783a-96a4-7e24b93c3cc3","200000074972","52500","2187.5","1995-09-08","Epc Domestic","468657.51","19527.4","F","Flat","N","L","C","E09000001","532059.253","181708.416",
"4b8b10dc-75ab-a794-2a37-e92a5a944769","9234414c-e6a8-599d-71b5-0e7b1abf8d2a","200000073503","885000","12642.857142857143","2020-03-31","Epc Domestic","976952.4","13956.46","F","Flat","N","L","E","E09000001","532297.846","181811.646",
"31af11e6-190e-6276-a364-225bd0e40be8","df7c7b56-c365-2ecd-ff1b-e5fa90c187f5","95500508","250000","7812.5","2003-03-26","Epc Domestic","799625.75","24988.3","F","Flat","N","L","E","E09000001","532110.668","181638.855",
"ccdd2058-0464-5a1a-a21e-bf13bc35c7e1","163c8877-57d5-4822-277e-34a9ca76c12b","200000070973","450000","11538.461538461539","2014-01-09","Epc Domestic","673343.72","17265.22","F","Maisonette","N","L","","E09000001","531211.8","181508.48",
"d0824690-f0bd-f0c6-d962-a3bca519eb76","b3519c0d-a0f4-a06d-48e0-9bd909229e1e","95515013","871080","16435.471698113208","2018-09-28","Epc Domestic","1017345.17","19195.19","F","Flat","Y","L","F","E09000001","533304.562","180576.608",
"9ee545fa-bac9-999b-e142-6a7cb0a3c08b","458f2657-37ee-5467-6aa8-9698664d2487","95505605","32500","138.88888888888889","2017-09-18","Epc Non Domestic","36347.82","155.33","O","A3/A4/A5 Restaurant and Cafes/Drinking Establishments and Hot Food takeaways","N","L","","E09000001","532794.295","181020.853",
"a94bca16-50ce-05f5-5e41-5f0adf982ba6","9e34cef3-f191-8d32-c00c-68be17b768ef","100020001347","160000","3902.439024390244","1998-03-27","Epc Domestic","954948.59","23291.43","F","Flat","Y","L","G","E09000001","531397.881","181297.224",
"117ecb2b-e7ab-d29e-6abf-2e691fd44583","7a1da9fb-fc8e-c148-34b9-3cdbdfc2a988","95506506","450000","7500","2022-10-21","Epc Domestic","497041.8","8284.03","F","Flat","N","L","E","E09000001","533619.023","181030.839",
"29545465-1655-ffae-07cc-93b4c681076c","acb90ca9-8895-4816-57ce-d738613860aa","200000074605","965000","11091.954022988506","2014-03-28","Epc Domestic","1378547.61","15845.37","F","Maisonette","N","L","E","E09000001","532550.9176666667","181724.13466666665",
"07cecb64-6360-60a7-3073-84621a85b9c5","9daa9cd5-83fc-c75d-cb22-e535b47a461b","200000073781","65000","2600","1997-03-14","Epc Domestic","564839.98","22593.6","F","Flat","N","L","C","E09000001","532125.47","181906.986",
"c35f6898-540a-3efa-79d8-5529b03ae929","e2c62c28-172f-e553-723d-e4a4a87486fb","200000074895","161750","3235","1999-05-17","Epc Domestic","790905.26","15818.11","F","Flat","N","L","","E09000001","533685.155","180935.739",
"01959dba-5dc8-edec-6617-4ea95fff1469","f685e44d-6831-40ee-0007-1bbd348de679","200000071634","67500","2250","1998-06-19","Epc Domestic","476788.96","15892.97","F","Flat","N","L","B","E09000001","532146.093","182056.39150000003",
"4e165b0a-a2b9-ae70-1736-6330afe55b09","26acb816-1d8a-c746-ed72-6ba7a6bcf51f","200000071405","660000","11379.310344827587","2022-04-08","Epc Domestic","756318.26","13039.97","F","Flat","N","L","E","E09000001","532223.691","182112.766",
"501c5179-ed9a-760f-4015-407199fcd2a4","9234414c-e6a8-599d-71b5-0e7b1abf8d2a","200000073421","147500","2633.9285714285716","1998-04-29","Epc Domestic","843194.65","15057.05","F","Flat","N","L","E","E09000001","532297.846","181811.646",
"ab6534e9-76f5-3194-0c1c-619fbcc92ccb","9234414c-e6a8-599d-71b5-0e7b1abf8d2a","200000073483","130000","1150.4424778761063","1996-01-19","Epc Domestic","1112406.58","9844.31","F","Flat","Y","L","G","E09000001","532297.846","181811.646",
"4a5cf1aa-9a1a-3c90-3f16-17d53531739b","165ff22e-a89d-7805-e7de-ba08434a04d0","95506811","363000","7408.163265306122","2008-05-14","Epc Domestic","870030.96","17755.73","F","Flat","Y","L","E","E09000001","532184.701","180785.9255",
"004aac1b-1197-a953-2953-e2ed7948f55e","b8919ce3-cce5-405f-ef68-fe290ac99eb5","200000070575","300000","4838.709677419355","1997-05-12","Epc Domestic","2427142.94","39147.47","F","Flat","Y","L","F","E09000001","532146.037","180798.088",
"d0609964-81a3-bb2e-4780-4ffbb2435d57","86462ce8-63a2-4d54-9235-95c689fa01b3","100020000211","285000","4453.125","2004-08-06","Epc Domestic","866705.74","13542.28","F","Flat","N","L","F","E09000001","532216.853","181992.42",
"2e36397f-103c-b157-8312-561c1776ef80","acb90ca9-8895-4816-57ce-d738613860aa","200000074615","725000","9062.5","2019-02-11","Epc Domestic","758033.84","9475.42","F","Flat","N","L","E","E09000001","532550.9176666667","181724.13466666665",
"b420be3e-0c9b-c099-49c4-c3d082d0484d","91ecbdb9-fe8b-044a-116c-518d0f0e881b","200000071476","195000","5131.578947368421","2010-11-24","Epc Domestic","423704.07","11150.11","F","Flat","N","L","C","E09000001","532103.6585","182076.60249999998",
"40681190-d016-8ed0-38bd-f8afa3b12ec0","e1fcd55d-62b4-9a0d-043b-81c74186d766","6649968","575000","","2015-03-17","VOA","701305.2","","O","","N","L","","E09000001","533449.23","181697.6385",
"7ecf5555-bcdb-45d1-2899-676d9988746f","b6e5ae59-afdd-9676-3cda-e90d91818b22","200000075105","249000","6552.631578947368","2005-02-28","Epc Domestic","804997.07","21184.13","F","Flat","N","L","","E09000001","531230.431","181211.494",
"c80f3cca-ebca-6c1b-ac62-12231be2a1b3","d1a6d4d1-c9cc-3834-aab2-3e1347d5b31e","100020000915","197500","2438.2716049382716","1996-10-02","Epc Domestic","1864355.63","23016.74","F","Flat","Y","L","G","E09000001","532055.2815","181489.4545",
"40eadb7e-ec45-cc85-f2d9-177e21aea32b","b3519c0d-a0f4-a06d-48e0-9bd909229e1e","95514978","1570160","13653.565217391304","2019-11-01","Epc Domestic","1901431.75","16534.19","F","Flat","Y","L","G","E09000001","533304.562","180576.608",
"008b81cd-526b-750e-ac99-290ca083e179","9234414c-e6a8-599d-71b5-0e7b1abf8d2a","200000073529","265000","3732.394366197183","2002-05-17","Epc Domestic","1088874.49","15336.26","F","Flat","N","L","E","E09000001","532297.846","181811.646",
"9f904368-0ece-43b6-d583-9b4311594011","773aaa9e-efeb-e25e-bc4f-f9578d35c55a","200000073275","690500","12787.037037037036","2018-04-06","Epc Domestic","881901.37","16331.51","F","Flat","N","L","E","E09000001","532141.566","181939.821",
"fd6a750a-bffe-6d3d-2e14-ab57f22d6adb","8b5463ce-b30b-97c8-0503-a00691a3a265","","110964","8.379700951517897","2014-06-02","Epc Non Domestic","148904.62","11.24","O","B1 Offices and Workshop businesses","N","F","","E09000001","532995.038","181354.807",
"38eadaf1-66d4-04f1-dbed-6269129f323d","9daa9cd5-83fc-c75d-cb22-e535b47a461b","200000073712","450000","18000","2016-03-31","Epc Domestic","529538.11","21181.52","F","Flat","N","L","C","E09000001","532125.47","181906.986",
"6fc81ff9-c623-fb9e-0c63-4c38de4d91ae","9234414c-e6a8-599d-71b5-0e7b1abf8d2a","200000073581","950000","7661.290322580645","2010-01-29","Epc Domestic","1911664.94","15416.65","F","Flat","N","L","G","E09000001","532297.846","181811.646",
"f52b427c-8fdb-75dd-c96e-d9219302cd9a","b3519c0d-a0f4-a06d-48e0-9bd909229e1e","95514990","875000","16203.703703703704","2018-08-28","Epc Domestic","1043699.33","19327.77","F","Flat","Y","L","F","E09000001","533304.562","180576.608",
"6fd35d31-062d-57f0-b887-470adebb0b53","a3b70d8e-17e5-5625-9447-4441b1eb49b1","","115000","4.365983295368261","2003-06-17","Epc Non Domestic","402716.91","15.29","D","Office","N","L","","E09000001","532313.55","181516.284",
"d0e3512c-21a1-9bd2-5c99-63f096b704fa","b8919ce3-cce5-405f-ef68-fe290ac99eb5","200000070572","650000","11016.949152542373","2009-08-27","Epc Domestic","1684655.09","28553.48","F","Flat","N","L","F","E09000001","532146.037","180798.088",
"9a817add-0ea3-0284-707d-1018d1a8a259","41068f5a-2a5a-8064-1060-45ad8f470269","100022924651","35000","220.125786163522","2015-04-24","Epc Non Domestic","44916.29","282.49","O","Retail/Financial and Professional Services","N","L","","E09000001","531780.975","181660.55",
"db8db0d5-2b5b-2789-20f6-647ea83a6fc8","91ecbdb9-fe8b-044a-116c-518d0f0e881b","200000071452","250000","5208.333333333333","2010-06-15","Epc Domestic","545842.84","11371.73","F","Flat","N","L","C","E09000001","532103.6585","182076.60249999998",
"2b87c082-8b2a-8e88-6ee9-916e898c277d","7fa1673d-40a9-fe55-e5a1-e2de04b3c78a","100023616182","55000","948.2758620689655","2014-07-03","Epc Non Domestic","71056.92","1225.12","O","A1/A2 Retail and Financial/Professional services","N","L","","E09000001","532440.588","181000.938",
"827602a0-0b95-2a12-f0f5-095fa7acfde8","9234414c-e6a8-599d-71b5-0e7b1abf8d2a","200000073586","845000","14824.561403508771","2021-06-07","Epc Domestic","1021478.55","17920.68","F","Flat","N","L","E","E09000001","532297.846","181811.646",
"1fa22354-4605-6557-1321-5f066a77436c","d57b737b-0539-f274-4fb3-8f999ae6dfcc","200000072953","104000","1625","2000-02-24","Epc Domestic","557950.16","8717.97","F","Flat","N","L","E","E09000001","532358.6555","181951.506",
"6b5a42fe-25ae-2409-e970-2ec301f8933f","70da8256-e417-6d8c-339e-15cc880c3884","95514462","670000","13958.333333333334","2017-05-26","Epc Domestic","666175.56","13878.66","F","Flat","Y","L","E","E09000001","532131.354","181987.142",
"441d14a6-cb14-0b3f-7706-3f3f023ffe7a","3fbb0cb3-0243-638d-a11b-ea106545059d","200000070548","300000","3448.2758620689656","1999-07-01","Epc Domestic","1708717.18","19640.43","F","Flat","Y","L","G","E09000001","532216.651","180812.792",
"2a22ee0b-ecac-fe1d-e397-84c90c93f5b6","33b0114b-b4a0-2500-f0e7-7bfd885019c5","95515238","846000","16269.23076923077","2020-02-14","Epc Domestic","989541.86","19029.65","F","Flat","Y","L","F","E09000001","531932.136","181661.031",
"87f08ecf-bc5a-2592-6eb2-c629fc0e85bc","0bcd23a8-af6c-ac95-38d1-5edf6b644ac7","95513138","900000","20930.232558139534","2014-12-16","Epc Domestic","1087770.94","25297","F","Flat","Y","L","E","E09000001","531244.162","181250.553",
"84790dd4-5e39-ffcf-c6bf-d1a5ee3d6f74","3af3215c-7c5b-3ea5-6b24-fa726e85ff86","95511300","613000","5066.115702479339","2011-08-01","Epc Domestic","1359719.18","11237.35","F","Flat","N","L","E","E09000001","533051.982","180771.352",
"96713bcc-3143-5257-59b0-1c3fe1e0520a","e2c62c28-172f-e553-723d-e4a4a87486fb","200000074905","750000","9259.25925925926","2012-08-21","Epc Domestic","1413722.82","17453.37","F","Flat","N","L","","E09000001","533685.155","180935.739",
"6091db48-3cc4-8f39-2c00-8071d76ef3d7","9a24559e-fbb0-1dca-995a-b1ef265c46f8","95505654","510000","10200","2017-07-20","Epc Domestic","557534.74","11150.69","F","Flat","N","L","E","E09000001","532398.385","180931.125",
"73993343-8fbc-3d1e-7213-a7e203f300b0","0d729f42-f3f0-2eb5-e02f-9e133052a9af","95514595","842800","16525.49019607843","2018-01-04","Epc Domestic","982213.16","19259.08","F","Flat","Y","L","F","E09000001","532029.077","181623.169",
"6fe87c72-a86a-49b5-c176-63357e0be452","eafc9f17-df58-8679-66f9-bef18d96bc69","100020001570","590000","11346.153846153846","2022-10-18","Epc Domestic","651677.02","12532.25","F","Flat","N","L","E","E09000001","531880.372","181710.272",
"61046b69-c75b-c493-ddae-34b457dfd654","875d321c-648a-cf56-0414-857481443edb","95505129","27293000","737648.6486486486","2019-01-03","Epc Non Domestic","29503079.63","797380.53","O","A1/A2 Retail and Financial/Professional services","N","F","","E09000001","532941.048","181707.724",
"b07f54e0-9666-eb24-f3ef-f37e0faa18d5","3fbb0cb3-0243-638d-a11b-ea106545059d","200000070562","1150000","13690.47619047619","2013-09-23","Epc Domestic","2030954.27","24178.03","F","Flat","N","L","G","E09000001","532216.651","180812.792",
"c186d878-2337-2fa9-a7de-0c81ceb3f6ea","70da8256-e417-6d8c-339e-15cc880c3884","95514499","1496000","13724.770642201835","2017-07-07","Epc Domestic","1635435.25","15003.99","F","Flat","Y","L","G","E09000001","532131.354","181987.142",
"760f2d5b-7519-d708-ae6d-0a87a08fcdae","3169d492-0070-5029-fe57-8152f1391a84","200000073969","100000","1333.3333333333333","1995-11-02","Epc Domestic","792063.74","10560.85","F","Flat","N","L","E","E09000001","532239.475","181673.55",
"fbc5f0c7-1d86-6b7e-b996-30b2757dc339","b0e6673b-5fe0-61c4-01a3-6239f439b883","95514788","1387000","15076.08695652174","2018-09-20","Epc Domestic","1619894.56","17607.55","F","Flat","Y","L","G","E09000001","532018.741","181688.305",
"e3c87e6d-2a11-30d5-08bc-05edd81a8379","6ec98d29-351f-2332-4d72-4d50f32bbcfe","200000073383","190000","1759.2592592592594","1996-12-10","Epc Domestic","1667186.7","15436.91","F","Flat","Y","L","F","E09000001","532424.4820000001","181909.9915",
"7818896a-c899-dda7-a082-c260570943b9","7d261309-cfc6-ab4f-291a-87312c263d42","200000071430","430000","6935.4838709677415","2011-07-22","Epc Domestic","956039.47","15419.99","F","Flat","N","L","E","E09000001","532261.4839999999","182072.9645",
"8279ccc8-0e9c-a7d4-21a8-89a3d3b1590b","99580795-0476-9831-5fa8-3ba3920459ff","95513597","840000","16153.846153846154","2015-02-19","Epc Domestic","1032844.77","19862.4","F","Flat","Y","L","E","E09000001","531158.805","181383.042",
"995fff98-f3b3-bbc5-c07d-ec0453b50ecc","3491308e-06a6-601e-1348-259d0ca6573e","95505211","61750000","11172.42627103311","2019-12-19","Epc Non Domestic","76217515.11","13790.03","O","B1 Offices and Workshop businesses","N","L","","E09000001","532673.35","181456.95",
"c6b2238b-56f4-bf21-4ba5-58739c51448b","0ca8b461-92bf-a850-bf6f-0846f77fed01","200000073222","85000","1976.7441860465117","1997-06-23","Epc Domestic","671105.21","15607.1","F","Maisonette","N","L","D","E09000001","532203.694","181904.756",
"c7f439ae-ed05-939c-7564-71f96f5ec2ad","379101eb-455e-2d0a-9103-522978319456","200000072505","1200000","14117.64705882353","2014-09-01","Epc Non Domestic","1489813.56","17527.22","O","A1/A2 Retail and Financial/Professional services","N","F","","E09000001","531834.042","181086.711",
"7a7f7316-ea0e-4f59-0904-b97f3b6ee24c","acb90ca9-8895-4816-57ce-d738613860aa","200000074515","460000","6865.671641791045","2010-08-27","Epc Domestic","971728.76","14503.41","F","Flat","N","L","E","E09000001","532550.9176666667","181724.13466666665",
"f0747e26-5e9f-13d0-6eba-fdefeb9b5c69","df7c7b56-c365-2ecd-ff1b-e5fa90c187f5","95500460","280000","5714.285714285715","2006-03-06","Epc Domestic","804413.6","16416.6","F","Flat","N","L","E","E09000001","532110.668","181638.855",
"cf0764fb-2238-e31f-645f-375b0fe39607","0b3e44b1-5498-8f7a-256f-ab872e494c35","200000069128","135000","3552.6315789473683","2000-05-26","Epc Domestic","720630.7","18963.97","F","Flat","N","L","D","E09000001","532249.482","180805.924",
"7a659b99-53ec-fafc-18fd-89f458006fae","d57b737b-0539-f274-4fb3-8f999ae6dfcc","200000072952","163000","4527.777777777777","2001-06-08","Epc Domestic","628057.28","17446.04","F","Flat","N","L","D","E09000001","532358.6555","181951.506",
"7094b738-6d98-0263-4837-19e7113eacb0","f21d14ac-72c9-52e3-7db3-d4e8a45c8bf1","95512488","2525000","3380.1874163319944","2007-01-16","Epc Non Domestic","6534916.73","8748.22","F","A1/A2 Retail and Financial/Professional services","N","F","","E09000001","532707.75","181488",
"440e57d1-0c7b-0396-9db9-cd96eeffbffe","b7ebd6d8-f759-0431-b335-e427f61efdb1","","30650000","7521.472392638037","2019-10-18","Epc Non Domestic","34968613","8581.25","O","Office","N","F","","E09000001","533459.408","180959.664",
"735fad3c-8778-db09-abd9-89234121fb70","d6548c63-aea4-c17d-314c-ac2e5274c183","95511972","570000","8260.869565217392","2012-12-13","Epc Domestic","1084555.09","15718.19","F","Flat","N","L","F","E09000001","532491.003","180885.097",
"ae03e5cf-d3b4-9824-60cf-09ab00ca971d","3fbb0cb3-0243-638d-a11b-ea106545059d","200000070456","180000","4285.714285714285","2001-03-12","Epc Domestic","889497.79","21178.52","F","Flat","N","L","E","E09000001","532216.651","180812.792",
"82ceee96-7b6d-eefe-3ff6-714b8b4b9bd8","c2888451-e70f-6fd5-c1d7-a26bee236df4","200000073050","212500","3035.714285714286","2001-04-23","Epc Domestic","966010.4","13800.15","F","Maisonette","N","L","E","E09000001","532511.052","181710.769",
"2dc15282-4a04-20dc-5e1e-e32f4f0a4f64","9f2b3b45-07fa-be45-a873-f6490ff0d11c","100020000994","668750","7961.309523809524","2011-06-03","Epc Domestic","1339977.31","15952.11","F","Flat","N","L","G","E09000001","531821.542","181165.337",
"e5861b6d-78e2-927d-9cf8-e6351ca526c2","9daa9cd5-83fc-c75d-cb22-e535b47a461b","200000073696","316000","7707.317073170731","2007-03-30","Epc Domestic","732154.2","17857.42","F","Flat","N","L","D","E09000001","532125.47","181906.986",
"c0b1df55-a876-95fe-1b4e-7231b9265668","2c325ea3-ad22-c1a1-d67c-3dee6a9f3669","95510784","665000","9637.68115942029","2010-06-11","Epc Domestic","1451941.96","21042.64","F","Flat","Y","L","F","E09000001","532388.358","181865.999",
